year,health_board,age,sex,incident_cases,crude_rate,easr
2017,NHS Dumfries & Galloway,65-74 years,Female,37,353.5257022740302,358.9212179655513
2017,NHS Dumfries & Galloway,75plus years,Male,98,1367.3782614762106,1443.3401059728517
2017,NHS Dumfries & Galloway,75plus years,Female,131,1411.9422289286485,1376.5202911757515
2017,NHS Fife,0-44 years,Male,15,15.649289000636404,17.18537212406643
2017,NHS Fife,0-44 years,Female,12,12.368966263644516,12.941743065105822
2017,NHS Fife,45-64 years,Male,119,235.78363384188626,237.0247770368263
2017,NHS Fife,45-64 years,Female,84,157.49803127460908,157.5230300521981
2017,NHS Fife,65-74 years,Male,105,521.091811414392,528.8478252718555
2017,NHS Fife,65-74 years,Female,85,386.9792852264967,387.7913939245487
2017,NHS Fife,75plus years,Male,221,1689.473281859185,1757.156662721148
2017,NHS Fife,75plus years,Female,285,1543.7114072148195,1493.0392770110539
2017,NHS Forth Valley,0-44 years,Male,14,17.379645951783896,17.958624311593944
2017,NHS Forth Valley,0-44 years,Female,15,18.496824711757814,18.983510765762823
2017,NHS Forth Valley,45-64 years,Male,99,233.9430029774564,240.84880240108149
2017,NHS Forth Valley,45-64 years,Female,58,131.67453686887032,134.72539422343075
2017,NHS Forth Valley,65-74 years,Male,100,650.5757595471993,671.1048769788091
2017,NHS Forth Valley,65-74 years,Female,78,463.2104044183146,482.2543178564964
2017,NHS Forth Valley,75plus years,Male,147,1465.457083042568,1521.2259214474313
2017,NHS Forth Valley,75plus years,Female,243,1708.3802024746908,1689.518550818548
2017,NHS Grampian,0-44 years,Male,24,14.34231520823249,14.83893883183643
2017,NHS Grampian,0-44 years,Female,26,16.177001281716255,16.891068493086326
2017,NHS Grampian,45-64 years,Male,114,145.57341880451023,146.82694368515604
2017,NHS Grampian,45-64 years,Female,79,99.53006689932344,101.12688383511266
2017,NHS Grampian,65-74 years,Male,153,547.4452554744526,563.0682763550141
2017,NHS Grampian,65-74 years,Female,100,338.2263410674423,349.26649479835226
2017,NHS Grampian,75plus years,Male,262,1412.475066041296,1487.0394179117045
2017,NHS Grampian,75plus years,Female,393,1494.637559899597,1435.9920438705424
2017,NHS Greater Glasgow & Clyde,0-44 years,Male,77,23.252513234303798,25.88207803567634
2017,NHS Greater Glasgow & Clyde,0-44 years,Female,59,17.905755031061933,19.69700543292928
2017,NHS Greater Glasgow & Clyde,45-64 years,Male,455,307.0237589154976,311.7691598743396
2017,NHS Greater Glasgow & Clyde,45-64 years,Female,326,201.29669651126892,204.87740313770192
2017,NHS Greater Glasgow & Clyde,65-74 years,Male,357,740.4488322893766,758.3200810824492
2017,NHS Greater Glasgow & Clyde,65-74 years,Female,285,522.1788600010993,531.6209225756737
2017,NHS Greater Glasgow & Clyde,75plus years,Male,517,1548.5532858084227,1608.7013363801752
2017,NHS Greater Glasgow & Clyde,75plus years,Female,841,1546.1264110012135,1503.5023770009548
2017,NHS Highland,0-44 years,Male,11,13.95903657267582,15.475532110464268
2017,NHS Highland,0-44 years,Female,10,13.231363624335126,13.445042295385838
2017,NHS Highland,45-64 years,Male,77,165.08018180258983,161.67330173237656
2017,NHS Highland,45-64 years,Female,78,158.39493136219642,155.42296135786896
2017,NHS Highland,65-74 years,Male,114,571.3426552398136,582.4211239741486
2017,NHS Highland,65-74 years,Female,66,316.54676258992805,325.3134086357066
2017,NHS Highland,75plus years,Male,208,1629.3279022403258,1730.701760802534
2017,NHS Highland,75plus years,Female,290,1605.4918894978687,1551.7223686742682
2017,NHS Lanarkshire,0-44 years,Male,38,21.69432693350689,23.46269183228922
2017,NHS Lanarkshire,0-44 years,Female,36,20.45047859800608,21.124262923709278
2017,NHS Lanarkshire,45-64 years,Male,258,282.6220313732363,287.0908792912616
2017,NHS Lanarkshire,45-64 years,Female,156,158.96631137016732,160.9929893981666
2017,NHS Lanarkshire,65-74 years,Male,211,680.4915019189215,698.69997846179
2017,NHS Lanarkshire,65-74 years,Female,163,467.7724846467313,477.2184962510994
2017,NHS Lanarkshire,75plus years,Male,310,1567.1604064506344,1710.18671448903
2017,NHS Lanarkshire,75plus years,Female,469,1551.0285071764006,1568.4383773739562
2017,NHS Lothian,0-44 years,Male,30,11.749730735337316,11.557958360171074
2017,NHS Lothian,0-44 years,Female,19,7.321264806294747,7.547743251757248
2017,NHS Lothian,45-64 years,Male,223,202.97822762688415,207.79665993332367
2017,NHS Lothian,45-64 years,Female,146,128.1511129836388,130.77183162859498
2017,NHS Lothian,65-74 years,Male,220,597.4526790321266,608.1419245002414
2017,NHS Lothian,65-74 years,Female,162,391.25709455379786,403.04232058798306
2017,NHS Lothian,75plus years,Male,383,1506.21362277804,1560.7999853836916
2017,NHS Lothian,75plus years,Female,603,1599.0877509347902,1525.3265083105653
2017,NHS Orkney,0-44 years,Male,0,0,0
2017,NHS Orkney,0-44 years,Female,-1,-1,22.083412202662625
2017,NHS Orkney,45-64 years,Male,-1,-1,125.10268742161173
2017,NHS Orkney,45-64 years,Female,-1,-1,153.0281843170904
2017,NHS Orkney,65-74 years,Male,-1,-1,136.0544217687075
2017,NHS Orkney,65-74 years,Female,-1,-1,420.4828338332831
2017,NHS Orkney,75plus years,Male,-1,-1,1587.46613966366
2017,NHS Orkney,75plus years,Female,-1,-1,1323.5298436898015
2017,NHS Shetland,0-44 years,Male,-1,-1,15.224492055583239
2017,NHS Shetland,0-44 years,Female,0,0,0
2017,NHS Shetland,45-64 years,Male,-1,-1,175.84024307089777
2017,NHS Shetland,45-64 years,Female,-1,-1,31.11318532346601
2017,NHS Shetland,65-74 years,Male,-1,-1,577.907502779985
2017,NHS Shetland,65-74 years,Female,-1,-1,153.38492644495574
2017,NHS Shetland,75plus years,Male,-1,-1,1788.0112231465969
2017,NHS Shetland,75plus years,Female,-1,-1,1615.3713322003052
2017,NHS Tayside,0-44 years,Male,12,11.083300237367347,13.452343554399201
2017,NHS Tayside,0-44 years,Female,8,7.453994875378524,8.167988568161674
2017,NHS Tayside,45-64 years,Male,108,195.35842844997558,195.14892185743096
2017,NHS Tayside,45-64 years,Female,84,144.27783789354356,143.20668680356414
2017,NHS Tayside,65-74 years,Male,130,584.4272612839418,600.6060097535081
2017,NHS Tayside,65-74 years,Female,86,352.2136216570422,362.09318671692836
2017,NHS Tayside,75plus years,Male,244,1490.9868622059273,1577.572648271041
2017,NHS Tayside,75plus years,Female,415,1777.7587388622344,1687.7368397091052
2017,NHS Western Isles,0-44 years,Male,-1,-1,33.29146393260992
2017,NHS Western Isles,0-44 years,Female,-1,-1,15.720304345092119
2017,NHS Western Isles,45-64 years,Male,-1,-1,166.89716314370023
2017,NHS Western Isles,45-64 years,Female,-1,-1,125.20948288980459
2017,NHS Western Isles,65-74 years,Male,-1,-1,427.8461722070744
2017,NHS Western Isles,65-74 years,Female,-1,-1,359.84166966534724
2017,NHS Western Isles,75plus years,Male,-1,-1,1562.4397727360329
2017,NHS Western Isles,75plus years,Female,-1,-1,1719.6367197476789
2018,Scotland,0-44 years,Male,253,17.320510222524057,18.948268455463477
2018,Scotland,0-44 years,Female,201,13.847543370023581,14.733924227401012
2018,Scotland,45-64 years,Male,1652,227.11556360266874,227.1218205502323
2018,Scotland,45-64 years,Female,1219,157.77218938357538,158.14822176425014
2018,Scotland,65-74 years,Male,1678,622.1128107783454,627.3739463614414
2018,Scotland,65-74 years,Female,1368,463.93325872418353,465.6930400942245
2018,Scotland,75plus years,Male,2816,1543.0559741362777,1621.479164103638
2018,Scotland,75plus years,Female,4177,1573.400232036041,1529.5353619652926
2018,NHS Ayrshire & Arran,0-44 years,Male,17,19.112934959806623,21.855824859781055
2018,NHS Ayrshire & Arran,0-44 years,Female,17,18.789097902252482,19.938005566497857
2018,NHS Ayrshire & Arran,45-64 years,Male,179,345.1201172251571,339.2288690046217
2018,NHS Ayrshire & Arran,45-64 years,Female,138,240.27579482536476,238.13703067924268
2018,NHS Ayrshire & Arran,65-74 years,Male,158,716.1960019944698,719.696408294781
2018,NHS Ayrshire & Arran,65-74 years,Female,131,543.0952282243687,543.1518562476429
2018,NHS Ayrshire & Arran,75plus years,Male,256,1737.0063780702944,1805.4637869736653
2018,NHS Ayrshire & Arran,75plus years,Female,387,1863.5334906341793,1833.0132030172472
2018,NHS Borders,0-44 years,Male,3,11.721497225912323,12.978081419596881
2018,NHS Borders,0-44 years,Female,2,7.634461961293278,8.05852216746346
2018,NHS Borders,45-64 years,Male,44,253.16455696202533,246.69717102759938
2018,NHS Borders,45-64 years,Female,29,159.77961432506888,157.40951203779485
2018,NHS Borders,65-74 years,Male,47,611.2628430224996,615.2080138466644
2018,NHS Borders,65-74 years,Female,30,373.785198106155,373.70529524522374
2018,NHS Borders,75plus years,Male,80,1560.6710885680843,1698.8982940239848
2018,NHS Borders,75plus years,Female,104,1516.4771070282882,1495.6546002431437
2018,NHS Dumfries & Galloway,0-44 years,Male,3,9.008197459688315,10.908524232507402
2018,NHS Dumfries & Galloway,0-44 years,Female,8,23.93418100224383,25.162689192966848
2018,NHS Dumfries & Galloway,45-64 years,Male,33,151.94069708550117,147.3135507448294
2018,NHS Dumfries & Galloway,45-64 years,Female,28,119.94516792323509,116.4180094693642
2018,NHS Dumfries & Galloway,65-74 years,Male,62,613.9829669241434,618.5581296630476
2018,NHS Dumfries & Galloway,65-74 years,Female,45,425.9346900141978,425.12088055027135
2018,NHS Dumfries & Galloway,75plus years,Male,116,1588.170865279299,1626.9468215881172
2018,NHS Dumfries & Galloway,75plus years,Female,153,1620.419402668926,1573.7238186227517
2018,NHS Fife,0-44 years,Male,16,16.693968260592843,17.96356532779069
2018,NHS Fife,0-44 years,Female,25,25.892783163476675,27.859411887793687
2018,NHS Fife,45-64 years,Male,112,220.75925414909133,219.91265678432728
2018,NHS Fife,45-64 years,Female,87,162.04436663003597,162.10457461297293
2018,NHS Fife,65-74 years,Male,127,626.3562832905898,629.3714102592021
2018,NHS Fife,65-74 years,Female,100,449.9032707967787,452.1168791580345
2018,NHS Fife,75plus years,Male,205,1523.1443643658517,1649.7807133667675
2018,NHS Fife,75plus years,Female,293,1572.7321524422973,1533.359051202967
2018,NHS Forth Valley,0-44 years,Male,11,13.704262025489927,15.453774126929453
2018,NHS Forth Valley,0-44 years,Female,13,16.11124192888746,16.99876218904718
2018,NHS Forth Valley,45-64 years,Male,91,213.30958017861747,217.22037481128552
2018,NHS Forth Valley,45-64 years,Female,73,163.50848900237423,164.4332376931542
2018,NHS Forth Valley,65-74 years,Male,103,658.14696485623,660.4126561777681
2018,NHS Forth Valley,65-74 years,Female,88,518.8679245283018,520.4177359888398
2018,NHS Forth Valley,75plus years,Male,160,1559.7582374731917,1663.913583402175
2018,NHS Forth Valley,75plus years,Female,241,1667.9354972662468,1659.4409827225106
2018,NHS Grampian,0-44 years,Male,27,16.299524899033496,17.45385432967299
2018,NHS Grampian,0-44 years,Female,16,10.107518730495647,10.57223738836476
2018,NHS Grampian,45-64 years,Male,126,160.5831973898858,160.8007188551406
2018,NHS Grampian,45-64 years,Female,102,127.79232494330782,128.14661631065258
2018,NHS Grampian,65-74 years,Male,126,441.4237668161435,446.3526753216567
2018,NHS Grampian,65-74 years,Female,104,346.4126307374592,345.32043160964685
2018,NHS Grampian,75plus years,Male,303,1594.7368421052631,1714.3302508851555
2018,NHS Grampian,75plus years,Female,398,1497.0285112465208,1450.4036611327485
2018,NHS Greater Glasgow & Clyde,0-44 years,Male,57,17.031092200954937,19.244866243095537
2018,NHS Greater Glasgow & Clyde,0-44 years,Female,50,15.116106816457208,16.530287632777846
2018,NHS Greater Glasgow & Clyde,45-64 years,Male,401,269.6469037676598,271.0027327031135
2018,NHS Greater Glasgow & Clyde,45-64 years,Female,270,165.62486581318743,167.55883330512108
2018,NHS Greater Glasgow & Clyde,65-74 years,Male,338,690.232596132247,698.773162831179
2018,NHS Greater Glasgow & Clyde,65-74 years,Female,312,566.0274668456668,569.8992500347946
2018,NHS Greater Glasgow & Clyde,75plus years,Male,524,1556.6051748210202,1614.2617542605428
2018,NHS Greater Glasgow & Clyde,75plus years,Female,862,1591.286690049843,1538.4451855093225
2018,NHS Highland,0-44 years,Male,14,17.883603290583007,19.646049353382686
2018,NHS Highland,0-44 years,Female,8,10.702627495050034,11.101805706432817
2018,NHS Highland,45-64 years,Male,69,147.96071535789338,141.54287825807282
2018,NHS Highland,45-64 years,Female,63,127.40656851642129,125.0725043143197
2018,NHS Highland,65-74 years,Male,117,579.2079207920792,583.2335675933892
2018,NHS Highland,65-74 years,Female,86,405.10622262000095,406.7319301422511
2018,NHS Highland,75plus years,Male,169,1281.4680012132242,1316.5753763793866
2018,NHS Highland,75plus years,Female,294,1610.1648502108549,1562.6258907108386
2018,NHS Lanarkshire,0-44 years,Male,39,22.329096530401923,24.042091290413374
2018,NHS Lanarkshire,0-44 years,Female,25,14.281389065026021,14.89366660133394
2018,NHS Lanarkshire,45-64 years,Male,241,262.10466785574454,265.3201642179292
2018,NHS Lanarkshire,45-64 years,Female,156,157.6426362699327,158.59975280759193
2018,NHS Lanarkshire,65-74 years,Male,244,775.144545396785,780.0791567365401
2018,NHS Lanarkshire,65-74 years,Female,192,542.9403613946781,546.0594723056735
2018,NHS Lanarkshire,75plus years,Male,353,1748.5635030711314,1858.0085399466293
2018,NHS Lanarkshire,75plus years,Female,459,1505.8067055967456,1507.858155405779
2018,NHS Lothian,0-44 years,Male,41,15.903184515728638,16.901666608435715
2018,NHS Lothian,0-44 years,Female,22,8.412487190076325,8.864138807903439
2018,NHS Lothian,45-64 years,Male,216,194.40194401944018,197.73536778325226
2018,NHS Lothian,45-64 years,Female,169,146.71921934957373,148.79949868903827
2018,NHS Lothian,65-74 years,Male,187,496.0870141928638,500.5291079552695
2018,NHS Lothian,65-74 years,Female,145,344.0666302826092,347.1137768526482
2018,NHS Lothian,75plus years,Male,373,1440.3212727342936,1505.669609229669
2018,NHS Lothian,75plus years,Female,576,1512.088835219069,1443.4495203305148
2018,NHS Orkney,0-44 years,Male,0,0,0
2018,NHS Orkney,0-44 years,Female,-1,-1,38.67870879490342
2018,NHS Orkney,45-64 years,Male,-1,-1,113.19783371298472
2018,NHS Orkney,45-64 years,Female,-1,-1,31.0878350909917
2018,NHS Orkney,65-74 years,Male,-1,-1,504.17860085533795
2018,NHS Orkney,65-74 years,Female,-1,-1,205.6843679880329
2018,NHS Orkney,75plus years,Male,-1,-1,922.3993277476975
2018,NHS Orkney,75plus years,Female,-1,-1,1696.0208714401113
2018,NHS Shetland,0-44 years,Male,-1,-1,34.3844299278527
2018,NHS Shetland,0-44 years,Female,0,0,0
2018,NHS Shetland,45-64 years,Male,-1,-1,94.5394044421511
2018,NHS Shetland,45-64 years,Female,-1,-1,60.373818919570084
2018,NHS Shetland,65-74 years,Male,-1,-1,379.0570954750059
2018,NHS Shetland,65-74 years,Female,-1,-1,246.7308166790032
2018,NHS Shetland,75plus years,Male,-1,-1,1410.5468274266227
2018,NHS Shetland,75plus years,Female,-1,-1,1476.8526825585507
2018,NHS Tayside,0-44 years,Male,23,21.275021275021277,23.386609720671743
2018,NHS Tayside,0-44 years,Female,13,12.156349354778381,13.478314379176853
2018,NHS Tayside,45-64 years,Male,123,222.25836179324548,218.32246512827882
2018,NHS Tayside,45-64 years,Female,86,147.1619979808005,145.48136795681557
2018,NHS Tayside,65-74 years,Male,148,656.9310666252386,659.6237586373455
2018,NHS Tayside,65-74 years,Female,118,480.8867878392697,481.4437194375728
2018,NHS Tayside,75plus years,Male,233,1404.5451805413227,1437.2334581893676
2018,NHS Tayside,75plus years,Female,342,1448.7842074048972,1371.8520535361156
2018,NHS Western Isles,0-44 years,Male,0,0,0
2018,NHS Western Isles,0-44 years,Female,0,0,0
2018,NHS Western Isles,45-64 years,Male,-1,-1,230.8943164032964
2018,NHS Western Isles,45-64 years,Female,-1,-1,349.6348746357466
2018,NHS Western Isles,65-74 years,Male,-1,-1,512.3027301939505
2018,NHS Western Isles,65-74 years,Female,-1,-1,485.1076020907885
2018,NHS Western Isles,75plus years,Male,-1,-1,1802.0480550671437
2018,NHS Western Isles,75plus years,Female,-1,-1,1459.7338092118614
2009,Scotland,All,Male,5939,236.1146008593792,320.0842478762522
2009,Scotland,All,Female,7120,264.92076934182074,270.0096280303247
2009,NHS Ayrshire & Arran,All,Male,478,268.7386151528099,325.3331794082176
2009,NHS Ayrshire & Arran,All,Female,533,274.3999752885576,261.814168460381
2009,NHS Borders,All,Male,159,289.8656408947551,321.4937695646202
2009,NHS Borders,All,Female,169,288.8543251234895,256.1310744633197
2009,NHS Dumfries & Galloway,All,Male,191,261.0502145805429,290.00278562980276
2009,NHS Dumfries & Galloway,All,Female,235,301.8858229279071,258.47724530878435
2009,NHS Fife,All,Male,411,236.38350491746706,306.63259781689374
2009,NHS Fife,All,Female,536,287.8934364593404,288.4811689889309
2009,NHS Forth Valley,All,Male,340,239.60704444710672,322.92992940522714
2009,NHS Forth Valley,All,Female,414,273.952660450897,294.7865947261732
2009,NHS Grampian,All,Male,528,192.59740212367817,278.9936044740226
2009,NHS Grampian,All,Female,640,228.94509968055002,240.9454686350951
2009,NHS Greater Glasgow & Clyde,All,Male,1314,246.11627027087772,352.7052798407648
2009,NHS Greater Glasgow & Clyde,All,Female,1591,272.9240787311346,285.4459973789594
2009,NHS Highland,All,Male,384,247.12014930175687,304.91743658517356
2009,NHS Highland,All,Female,470,291.0216718266254,268.6914740509475
2009,NHS Lanarkshire,All,Male,711,229.38221658714104,331.94547473182513
2009,NHS Lanarkshire,All,Female,805,240.55198462857877,270.48452793925026
2009,NHS Lothian,All,Male,804,205.242883509347,305.6939015649093
2009,NHS Lothian,All,Female,974,233.47292169548325,253.45712269950258
2009,NHS Orkney,All,Male,22,215.07478736924432,272.4505239400236
2009,NHS Orkney,All,Female,27,256.8737513081534,231.5764367846051
2009,NHS Shetland,All,Male,28,246.65257223396756,331.94975620489026
2009,NHS Shetland,All,Female,25,224.6585190510424,235.0693956487608
2009,NHS Tayside,All,Male,534,275.968992248062,333.81944394444565
2009,NHS Tayside,All,Female,653,313.32469651168367,285.3131701763323
2009,NHS Western Isles,All,Male,35,260.3779199523881,283.55618964415714
